trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.5, 'e': 0.4278911808148733}",25,0,-98.80237521241241,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
554,False,"{'a': 0.5, 'e': 0.4272348474656758}",25,0,-127.99317936534447,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
555,False,"{'a': 0.5, 'e': 0.42657952085250034}",20,7,-21.214031916332782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
556,False,"{'a': 0.5, 'e': 0.4259251994311356}",25,0,-25.049555456840523,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
557,False,"{'a': 0.5, 'e': 0.42527188165973895}",25,5,-19.826454848792714,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.42461956599883255}",20,0,-87.54311397021968,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
559,False,"{'a': 0.5, 'e': 0.4239682509113001}",20,3,-98.45424650472644,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 2}",1
560,False,"{'a': 0.5, 'e': 0.4233179348623829}",20,0,-86.41727147721343,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
561,False,"{'a': 0.5, 'e': 0.4226686163196765}",30,0,-149.68030360866618,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
562,False,"{'a': 0.5, 'e': 0.422020293753127}",20,1,-73.41638840644808,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.4213729656350274}",30,4,-109.62135208579056,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 2}",1
564,False,"{'a': 0.5, 'e': 0.4207266304400139}",20,3,-5.6307721214143385,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.42008128664506256}",30,19,15.746802998247416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.41943693272948546}",20,0,-75.68201146265685,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
567,False,"{'a': 0.5, 'e': 0.41879356717492733}",20,0,-169.9780545448286,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
568,False,"{'a': 0.5, 'e': 0.4181511884653618}",20,0,-49.94161305226565,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
569,False,"{'a': 0.5, 'e': 0.4175097950870881}",30,22,3.5586738967052063,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.41686938552872693}",30,16,-28.50761559972926,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
571,False,"{'a': 0.5, 'e': 0.41622995828121756}",25,0,-155.73499696193662,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
572,False,"{'a': 0.5, 'e': 0.41559151183781384}",25,0,-19.382373637042903,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
573,False,"{'a': 0.5, 'e': 0.41495404469408087}",20,15,8.746515906296693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.41431755534789133}",20,0,-81.64739421744957,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
575,False,"{'a': 0.5, 'e': 0.41368204229942196}",20,9,-23.595402698903104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.5, 'e': 0.41304750405115004}",20,0,-36.621993942436646,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.41241393910784996}",20,0,-78.34687717552751,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
578,False,"{'a': 0.5, 'e': 0.41178134597658955}",35,0,-45.06656668244436,"{0: 27, 1: 4, 2: 3, 3: 1, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.41114972316672654}",25,0,-14.068795834045382,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.4105190691899053}",20,6,3.9499491258868042,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.40988938256005286}",30,4,-65.67864070037935,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
582,False,"{'a': 0.5, 'e': 0.4092606617933761}",20,0,-34.47242063024986,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
583,False,"{'a': 0.5, 'e': 0.4086329054083576}",20,13,3.1142970794040643,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.4080061119257524}",30,0,-196.5170572250028,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
585,False,"{'a': 0.5, 'e': 0.4073802798685847}",20,0,-69.01384026750544,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
586,False,"{'a': 0.5, 'e': 0.40675540776214403}",20,0,-51.63213382487396,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
587,False,"{'a': 0.5, 'e': 0.40613149413398203}",20,0,-9.938872889692739,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
588,False,"{'a': 0.5, 'e': 0.4055085375139088}",25,0,-82.0112077474012,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
589,False,"{'a': 0.5, 'e': 0.40488653643398975}",20,13,-48.21631385287853,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
590,False,"{'a': 0.5, 'e': 0.4042654894285417}",20,0,-15.878755981223227,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.4036453950341297}",30,18,12.383448802911134,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.4030262517895637}",25,1,-65.15235653053617,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
593,False,"{'a': 0.5, 'e': 0.40240805823589465}",20,0,-61.093583978462846,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.40179081291641167}",30,0,-7.556813745669942,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
595,False,"{'a': 0.5, 'e': 0.401174514376638}",20,0,-31.244008840982154,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
596,False,"{'a': 0.5, 'e': 0.40055916116432805}",20,0,-11.72915616573634,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
597,False,"{'a': 0.5, 'e': 0.3999447518294638}",25,11,13.107964470233654,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.39933128492425135}",20,0,-26.3569968133642,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
599,False,"{'a': 0.5, 'e': 0.3987187590031175}",30,0,-72.82471741462743,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
600,False,"{'a': 0.5, 'e': 0.39810717262270634}",20,12,-38.87997471882617,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
601,False,"{'a': 0.5, 'e': 0.3974965243418761}",25,0,-65.68018260463303,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
602,False,"{'a': 0.5, 'e': 0.39688681272169535}",20,5,-31.03940886009884,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.3962780363254399}",30,0,-79.12454924111869,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
604,False,"{'a': 0.5, 'e': 0.3956701937185893}",20,0,3.7462641312108795,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.3950632834688234}",25,5,-102.49968072869498,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
606,False,"{'a': 0.5, 'e': 0.39445730414601926}",20,4,-67.15918713524923,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
607,False,"{'a': 0.5, 'e': 0.39385225432224735}",30,0,-89.82843571560973,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
608,False,"{'a': 0.5, 'e': 0.39324813257176855}",20,10,-65.73347687586373,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
609,False,"{'a': 0.5, 'e': 0.3926449374710306}",25,0,-103.90718642923562,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",1
610,False,"{'a': 0.5, 'e': 0.3920426675986648}",20,0,-88.62510167632698,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
611,False,"{'a': 0.5, 'e': 0.3914413215354827}",30,16,-93.94777609629068,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
612,False,"{'a': 0.5, 'e': 0.3908408978644726}",25,8,-36.80922859929582,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
613,False,"{'a': 0.5, 'e': 0.39024139517079653}",25,20,7.112597237583647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.38964281204178647}",20,0,-38.236277274232,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
615,False,"{'a': 0.5, 'e': 0.38904514706694143}",30,0,-96.00251015826517,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
616,False,"{'a': 0.5, 'e': 0.3884483988379239}",20,0,-81.35703232124105,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
617,False,"{'a': 0.5, 'e': 0.3878525659485566}",30,16,2.147823591519317,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.3872576469948191}",25,0,-45.319786263118196,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.3866636405748447}",35,0,-53.645226293780695,"{0: 26, 1: 3, 2: 5, 3: 1, 4: 0}",0
620,False,"{'a': 0.5, 'e': 0.3860705452889169}",20,6,-86.49579876171885,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
621,False,"{'a': 0.5, 'e': 0.38547835973946604}",30,0,-44.19315958382296,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
622,False,"{'a': 0.5, 'e': 0.38488708253106657}",20,0,-128.7939113363585,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
623,False,"{'a': 0.5, 'e': 0.384296712270433}",25,9,-15.943845223909252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
624,False,"{'a': 0.5, 'e': 0.3837072475664171}",30,0,-7.804551472406111,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
625,False,"{'a': 0.5, 'e': 0.38311868703000446}",20,11,17.970139156317092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.3825310292743113}",20,0,3.8540812298082936,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.38194427291458105}",20,0,15.000825670500626,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.38135841656818137}",20,0,-30.263839882484522,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
629,False,"{'a': 0.5, 'e': 0.38077345885460057}",20,12,5.92462085980492,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.3801893983954445}",25,0,-105.86721680994677,"{0: 19, 1: 2, 2: 0, 3: 2, 4: 2}",0
631,False,"{'a': 0.5, 'e': 0.3796062338144333}",20,0,-67.5842354568393,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
632,False,"{'a': 0.5, 'e': 0.3790239637373983}",20,0,-15.870185914457247,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
633,False,"{'a': 0.5, 'e': 0.37844258679227843}",20,8,18.158768915302236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.37786210160911726}",25,14,21.93566245383464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.3772825068200598}",30,0,-180.67317578454737,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
636,False,"{'a': 0.5, 'e': 0.37670380105934914}",30,18,-0.07649874399562617,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.3761259829633232}",20,0,-48.55869398448181,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.37554905117041176}",25,8,-10.977639899568363,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.3749730043211329}",20,8,12.713902601184648,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.37439784105808993}",25,0,-15.88623822822827,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
641,False,"{'a': 0.5, 'e': 0.3738235600259686}",25,0,-76.60891364939835,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
642,False,"{'a': 0.5, 'e': 0.3732501598715332}",20,15,7.642970641443558,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.3726776392436239}",30,8,-87.93301655928221,"{0: 17, 1: 0, 2: 1, 3: 3, 4: 1}",1
644,False,"{'a': 0.5, 'e': 0.3721059967931532}",30,0,-114.58822729787079,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
645,False,"{'a': 0.5, 'e': 0.3715352311731032}",30,0,-40.93254711323949,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
646,False,"{'a': 0.5, 'e': 0.37096534103852197}",25,0,-44.55169057047352,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
647,False,"{'a': 0.5, 'e': 0.37039632504652054}",25,7,-26.914565854541813,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.36982818185627}",20,0,16.854935512586493,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
649,False,"{'a': 0.5, 'e': 0.3692609101289978}",20,10,9.505254321452187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.3686945085279853}",25,0,-32.86515384748018,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
651,False,"{'a': 0.5, 'e': 0.3681289757185638}",20,0,-8.410610987431795,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.36756431036811205}",20,0,-11.688433181355188,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 0.367000511146053}",30,0,-96.66717349070515,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
654,False,"{'a': 0.5, 'e': 0.36643757672385013}",20,0,-30.569524001196218,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.3658755057750052}",20,0,-85.08690477241699,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
656,False,"{'a': 0.5, 'e': 0.36531429697505435}",20,0,-47.4216964800668,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
657,False,"{'a': 0.5, 'e': 0.36475394900156544}",25,0,-116.06055907052753,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
658,False,"{'a': 0.5, 'e': 0.3641944605341348}",20,0,-0.5581761975560764,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
659,False,"{'a': 0.5, 'e': 0.36363583025438384}",25,2,-71.90911289196394,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
660,False,"{'a': 0.5, 'e': 0.3630780568459566}",25,0,-75.67459527903004,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
661,False,"{'a': 0.5, 'e': 0.3625211389945159}",25,0,-72.0140936414895,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
662,False,"{'a': 0.5, 'e': 0.3619650753877408}",25,7,-58.019569555033875,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
663,False,"{'a': 0.5, 'e': 0.3614098647153232}",20,0,8.17868411302166,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
664,False,"{'a': 0.5, 'e': 0.3608555056689649}",20,8,-44.22858492636561,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
665,False,"{'a': 0.5, 'e': 0.3603019969423746}",20,6,-30.647333003536154,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
666,False,"{'a': 0.5, 'e': 0.35974933723126434}",25,0,-55.89552099012893,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
667,False,"{'a': 0.5, 'e': 0.35919752523334725}",20,0,-87.1161986410905,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
668,False,"{'a': 0.5, 'e': 0.3586465596483335}",35,0,-129.3250530516225,"{0: 21, 1: 4, 2: 7, 3: 3, 4: 0}",0
669,False,"{'a': 0.5, 'e': 0.3580964391779282}",20,7,-17.25052090418648,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
670,False,"{'a': 0.5, 'e': 0.3575471625258276}",20,0,-31.883740241349784,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
671,False,"{'a': 0.5, 'e': 0.3569987283977164}",25,17,14.448310709930817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.3564511355012648}",30,0,-39.15246408479915,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
673,False,"{'a': 0.5, 'e': 0.3559043825461249}",30,7,-117.18912452407064,"{0: 16, 1: 2, 2: 1, 3: 2, 4: 2}",1
674,False,"{'a': 0.5, 'e': 0.35535846824392847}",25,0,-68.4583447574582,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.35481339130828304}",30,9,-54.63263250583789,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
676,False,"{'a': 0.5, 'e': 0.3542691504547698}",25,17,12.699285373840018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.35372574440093957}",25,0,-9.06926362468588,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
678,False,"{'a': 0.5, 'e': 0.3531831718663107}",30,0,-52.25782262796981,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
679,False,"{'a': 0.5, 'e': 0.3526414315723655}",30,0,-132.9556769148334,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
680,False,"{'a': 0.5, 'e': 0.35210052224254723}",25,0,-63.858552531925326,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
681,False,"{'a': 0.5, 'e': 0.3515604426022575}",30,0,-118.37634275664571,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
682,False,"{'a': 0.5, 'e': 0.35102119137885274}",20,0,-120.76094993115396,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
683,False,"{'a': 0.5, 'e': 0.3504827673016417}",25,0,-33.66122292029263,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
684,False,"{'a': 0.5, 'e': 0.34994516910188206}",30,15,-98.40969865754002,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
685,False,"{'a': 0.5, 'e': 0.3494083955127776}",20,0,-59.11364184586255,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
686,False,"{'a': 0.5, 'e': 0.3488724452694753}",25,1,-82.50358368825133,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 1}",1
687,False,"{'a': 0.5, 'e': 0.3483373171090622}",30,14,-43.23600962644071,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
688,False,"{'a': 0.5, 'e': 0.34780300977056255}",25,1,-29.509922074992254,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
689,False,"{'a': 0.5, 'e': 0.34726952199493466}",25,3,-42.20025618270053,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
690,False,"{'a': 0.5, 'e': 0.34673685252506825}",35,16,-92.30156656278407,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 1}",1
691,False,"{'a': 0.5, 'e': 0.3462050001057812}",20,11,3.09721170128227,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.3456739634838166}",30,0,-55.5043054925192,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.3451437414078401}",20,14,9.258461512418958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.34461433262843644}",20,0,12.934424817972133,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.5, 'e': 0.34408573589810715}",20,7,-12.87161094656461,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.343557949971267}",20,0,-221.87265293193963,"{0: 9, 1: 4, 2: 1, 3: 2, 4: 4}",0
697,False,"{'a': 0.5, 'e': 0.3430309736042414}",30,18,-42.983902750434844,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
698,False,"{'a': 0.5, 'e': 0.34250480555526364}",25,0,-23.14627597580346,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.3419794445844714}",25,16,-8.107083850862304,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.34145488945390434}",20,0,-36.81668239975416,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
701,False,"{'a': 0.5, 'e': 0.34093113892750093}",20,0,-140.58146054534456,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
702,False,"{'a': 0.5, 'e': 0.34040819177109577}",25,0,-42.34815188630824,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
703,False,"{'a': 0.5, 'e': 0.3398860467524161}",20,0,-84.52599743054604,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
704,False,"{'a': 0.5, 'e': 0.33936470264107993}",20,0,2.550145244631306,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 0.3388441582085921}",30,12,-37.176139116394,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
706,False,"{'a': 0.5, 'e': 0.3383244122283418}",30,2,-135.89981589752531,"{0: 19, 1: 2, 2: 3, 3: 2, 4: 2}",1
707,False,"{'a': 0.5, 'e': 0.3378054634756}",25,16,-15.03060245875723,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.3372873107275159}",20,15,-1.978627890767259,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.3367699527631146}",20,0,12.385730944601137,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.5, 'e': 0.33625338836329416}",20,0,-46.26126805385211,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
711,False,"{'a': 0.5, 'e': 0.3357376163108222}",20,0,-23.819796182245227,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
712,False,"{'a': 0.5, 'e': 0.335222635390334}",20,3,-69.01856362336382,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
713,False,"{'a': 0.5, 'e': 0.3347084443883283}",30,14,-26.39271150170748,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
714,False,"{'a': 0.5, 'e': 0.334195042093166}",20,0,-124.32883038696082,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
715,False,"{'a': 0.5, 'e': 0.33368242729506586}",20,0,-74.33657020485218,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.3331705987861027}",25,15,-0.22592480384967217,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.3326595553602042}",25,0,-56.45707239148769,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
718,False,"{'a': 0.5, 'e': 0.3321492958131475}",25,10,-50.680097232240136,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
719,False,"{'a': 0.5, 'e': 0.3316398189425575}",25,0,-93.6470466141017,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",1
720,False,"{'a': 0.5, 'e': 0.33113112354790286}",20,0,6.39768462288046,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
721,False,"{'a': 0.5, 'e': 0.3306232084304942}",30,0,-142.09312894549225,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
722,False,"{'a': 0.5, 'e': 0.33011607239348034}",30,10,-99.98048945353737,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",1
723,False,"{'a': 0.5, 'e': 0.3296097142418462}",20,0,-26.5988079340004,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
724,False,"{'a': 0.5, 'e': 0.32910413278240974}",20,0,0.8812903923791693,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.3285993268238188}",25,0,-53.38546140503095,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
726,False,"{'a': 0.5, 'e': 0.32809529517654906}",20,0,-148.8575400371457,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
727,False,"{'a': 0.5, 'e': 0.3275920366529004}",20,15,3.505640334820577,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.3270895500669947}",25,11,-60.50152972850575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
729,False,"{'a': 0.5, 'e': 0.32658783423477267}",20,9,9.761507747954397,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.3260868879739914}",20,10,-81.23100087066538,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
731,False,"{'a': 0.5, 'e': 0.32558671010422136}",25,16,-74.55777951625535,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.32508729944684356}",20,0,-36.167152069953964,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
733,False,"{'a': 0.5, 'e': 0.324588654825047}",25,0,-22.01554547248616,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
734,False,"{'a': 0.5, 'e': 0.32409077506382555}",20,0,-47.69821309414261,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.3235936589899758}",30,0,-114.69472072700503,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 3}",0
736,False,"{'a': 0.5, 'e': 0.3230973054320933}",25,17,-16.69091704459865,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
